TimeStamp,Millis,systemTime,Loadcell
2025-06-24T10:15:37.4245120-04:00,36937424.512000002,2713.8375040000001,27059.400000000001
2025-06-24T10:15:37.4367360-04:00,36937436.736000001,2713.8495039999998,26938.799999999999
2025-06-24T10:15:37.4491648-04:00,36937449.164800003,2713.861504,26890.75
2025-06-24T10:15:37.4612096-04:00,36937461.209600002,2713.8735040000001,26962.029999999999
2025-06-24T10:15:37.4734592-04:00,36937473.459200002,2713.8874879999998,27125.110000000001
2025-06-24T10:15:37.4858240-04:00,36937485.824000001,2713.899488,27324.509999999998
2025-06-24T10:15:37.4981248-04:00,36937498.124800004,2713.9114880000002,27498.799999999999
2025-06-24T10:15:37.5102592-04:00,36937510.259199999,2713.9234879999999,27536.470000000001
2025-06-24T10:15:37.5225728-04:00,36937522.572800003,2713.9354880000001,27435.639999999999
2025-06-24T10:15:37.5349248-04:00,36937534.924800001,2713.9474879999998,27277.82
2025-06-24T10:15:37.5471104-04:00,36937547.110399999,2713.959488,27116.470000000001
2025-06-24T10:15:37.5557504-04:00,36937555.750399999,2713.9695040000001,27112.779999999999
2025-06-24T10:15:37.5677440-04:00,36937567.744000003,2713.9815039999999,27180.529999999999
2025-06-24T10:15:37.5803264-04:00,36937580.326400004,2713.993504,27211.650000000001
2025-06-24T10:15:37.5923456-04:00,36937592.345600002,2714.0055040000002,27235.490000000002
2025-06-24T10:15:37.6047360-04:00,36937604.736000001,2714.0175039999999,27236.77
2025-06-24T10:15:37.6169856-04:00,36937616.985600002,2714.0295040000001,27263.529999999999
2025-06-24T10:15:37.6291712-04:00,36937629.1712,2714.0415039999998,27283.080000000002
2025-06-24T10:15:37.6415232-04:00,36937641.523200005,2714.055488,27207.439999999999
2025-06-24T10:15:37.6537600-04:00,36937653.760000005,2714.0674880000001,27108.799999999999
2025-06-24T10:15:37.6659200-04:00,36937665.920000002,2714.0794879999999,27079.25
2025-06-24T10:15:37.6782976-04:00,36937678.297600001,2714.091488,27135.34
2025-06-24T10:15:37.6905344-04:00,36937690.534400001,2714.1034880000002,27185.860000000001
2025-06-24T10:15:37.7028096-04:00,36937702.809600003,2714.1154879999999,27165.040000000001
2025-06-24T10:15:37.7114112-04:00,36937711.411200002,2714.1234880000002,27151.130000000001
2025-06-24T10:15:37.7237120-04:00,36937723.712000005,2714.1375039999998,27120.900000000001
2025-06-24T10:15:37.7359488-04:00,36937735.948800005,2714.149504,27078.189999999999
2025-06-24T10:15:37.7482240-04:00,36937748.223999999,2714.1615040000001,27068.34
2025-06-24T10:15:37.7603712-04:00,36937760.371200003,2714.1735039999999,27084.959999999999
2025-06-24T10:15:37.7727104-04:00,36937772.7104,2714.185504,27177.220000000001
2025-06-24T10:15:37.7849344-04:00,36937784.9344,2714.1975040000002,27398.27
2025-06-24T10:15:37.7971328-04:00,36937797.132800005,2714.2095039999999,27637.52
2025-06-24T10:15:37.8094080-04:00,36937809.408,2714.2234880000001,27702.41
2025-06-24T10:15:37.8217600-04:00,36937821.760000005,2714.2354879999998,27564.509999999998
2025-06-24T10:15:37.8339072-04:00,36937833.907200001,2714.247488,27369.099999999999
2025-06-24T10:15:37.8461824-04:00,36937846.182400003,2714.2594880000001,27168.5
2025-06-24T10:15:37.8584960-04:00,36937858.495999999,2714.2714879999999,27080.529999999999
2025-06-24T10:15:37.8706688-04:00,36937870.668800004,2714.283488,27137.290000000001
2025-06-24T10:15:37.8830336-04:00,36937883.033600003,2714.2954880000002,27250.98
2025-06-24T10:15:37.8913920-04:00,36937891.392000005,2714.303488,27353.080000000002
2025-06-24T10:15:37.9037056-04:00,36937903.705600001,2714.3175040000001,27403.080000000002
2025-06-24T10:15:37.9161472-04:00,36937916.147200003,2714.3295039999998,27390
2025-06-24T10:15:37.9282048-04:00,36937928.204800002,2714.341504,27317.740000000002
2025-06-24T10:15:37.9405952-04:00,36937940.595200002,2714.3535040000002,27253.990000000002
2025-06-24T10:15:37.9529728-04:00,36937952.972800002,2714.3655039999999,27242.25
2025-06-24T10:15:37.9652736-04:00,36937965.273600005,2714.377504,27237.52
2025-06-24T10:15:37.9774720-04:00,36937977.472000003,2714.3914880000002,27214.66
2025-06-24T10:15:37.9896960-04:00,36937989.696000002,2714.4034879999999,27207.439999999999
2025-06-24T10:15:38.0020096-04:00,36938002.009599999,2714.4154880000001,27229.099999999999
