FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0,G1
18053,2824.423328,2,37048032.576,0.0202291871932114,0.0313494705261009
18054,2824.43584,1,37048045.0048,0.0533446062897771,0.068120167940422
18055,2824.44832,2,37048057.4208,0.0201603955298733,0.0313392627308959
18056,2824.460832,1,37048069.9392,0.0532194498442202,0.0681246061122502
18057,2824.473312,2,37048082.4064,0.0201768167656379,0.0313037573562698
18058,2824.485824,1,37048095.0272,0.0532997807543117,0.0681996112161478
18059,2824.498336,2,37048107.6352,0.0201457495628401,0.0312158815540702
18060,2824.510848,1,37048120.1408,0.0532820280669986,0.0681894034209428
18061,2824.523328,2,37048132.5952,0.0201111318225796,0.0311670616639594
18062,2824.53584,1,37048145.0624,0.0532154554895747,0.0682084875598044
18063,2824.54832,2,37048157.4656,0.0200059471502499,0.0310920565600618
18064,2824.560832,1,37048170.112,0.0532842471529128,0.0682124819144498
18065,2824.573312,2,37048182.4384,0.0199975146237762,0.0311075901614607
18066,2824.585824,1,37048195.136,0.0532735955405249,0.0681734260023611
18067,2824.598336,2,37048207.6672,0.0199735484959036,0.0310414614012196
18068,2824.610816,1,37048220.032,0.0532633877453199,0.0682186953550094
18069,2824.623328,2,37048232.3968,0.0199380431212775,0.0310849554851366
18070,2824.63584,1,37048245.1456,0.053298893119946,0.0682213582581063
18071,2824.64832,2,37048257.5104,0.0199540205398592,0.0310938318287931
18072,2824.660832,1,37048270.1056,0.053230101456608,0.0682684028794859
18073,2824.673344,2,37048282.432,0.0199753237646349,0.0310725286040174
18074,2824.685824,1,37048294.9632,0.0531808377493143,0.0682111504629013
18075,2824.698336,2,37048307.4816,0.019946919464934,0.0310410175840368
18076,2824.710816,1,37048320.192,0.0532354272628019,0.0681867405178459
18077,2824.723328,2,37048332.3648,0.0200219245688316,0.0310503377448761
18078,2824.73584,1,37048345.024,0.0532340958112534,0.0682453243859789
18079,2824.74832,2,37048357.696,0.0200321323640366,0.0311746065560674
18080,2824.760832,1,37048370.0096,0.0532518484985665,0.0682533130952698
18081,2824.773344,2,37048382.4384,0.0200707444589425,0.0312678081644609
18082,2824.785824,1,37048394.9696,0.0532651630140513,0.0682391109454194
18083,2824.798336,2,37048407.424,0.0200454468795214,0.0312362971444802
18084,2824.810848,1,37048419.9552,0.0532984493027632,0.0682231335268376
18085,2824.823328,2,37048432.5376,0.0200308009124881,0.0313534648807463
18086,2824.83584,1,37048445.1584,0.0532163431239404,0.0682257964299346
18087,2824.84832,2,37048457.6,0.0200299132781225,0.0313228414951313
18088,2824.860832,1,37048470.144,0.0532864662388269,0.0681987235817822
18089,2824.873344,2,37048482.624,0.0200032842471529,0.0312926619266992
18090,2824.885824,1,37048495.0912,0.0532829157013643,0.0681840776147489
18091,2824.898336,2,37048507.4176,0.0200441154279729,0.0312678081644609
18092,2824.910848,1,37048520.128,0.0532957863996662,0.0682590827186465
18093,2824.923328,2,37048532.4416,0.0200023966127873,0.0312615947239013
18094,2824.93584,1,37048545.2288,0.0532762584436219,0.0682581950842809
18095,2824.94832,2,37048557.7088,0.0200299132781225,0.031191027791832
18096,2824.960832,1,37048570.24,0.0532092420490152,0.0682306784189457
18097,2824.973344,2,37048582.656,0.0200028404299701,0.0311084777958263
18098,2824.985824,1,37048595.2384,0.0531959275335304,0.0681969483130509
18099,2824.998336,2,37048607.4624,0.0199855315598399,0.0310445681214994
18100,2825.010848,1,37048620.1344,0.0532119049521121,0.0682555321811839
18101,2825.023328,2,37048632.6784,0.0199828686567429,0.0310521130136074
18102,2825.03584,1,37048645.1072,0.0532185622098545,0.0682169200862781
18103,2825.04832,2,37048657.6768,0.0200236998375629,0.0309992987688511
18104,2825.060832,1,37048670.144,0.0532283261878767,0.0682089313769872
18105,2825.073344,2,37048682.6624,0.0199784304849147,0.0309034342573607
18106,2825.085824,1,37048695.1296,0.0532735955405249,0.068303908254112
18107,2825.098336,2,37048707.6736,0.0200636433840173,0.0308790243123053
18108,2825.110848,1,37048720.128,0.0532882415075582,0.0682448805687961
18109,2825.123328,2,37048732.4672,0.0199917450003994,0.030754755501114
18110,2825.13584,1,37048744.96,0.0532740393577078,0.0682075999254387
18111,2825.14832,2,37048757.5296,0.0199753237646349,0.0307458791574575
18112,2825.160832,1,37048769.9712,0.0531830568352284,0.0681774203570066
18113,2825.173312,2,37048782.4768,0.0199304982291694,0.0307671823822331
18114,2825.185824,1,37048795.0336,0.0532349834456191,0.0681867405178459
18115,2825.198336,2,37048807.7184,0.0200760702651364,0.0308177775410753
18116,2825.210816,1,37048819.9936,0.0532869100560097,0.0681681001961672
18117,2825.223328,2,37048832.576,0.020089828597804,0.030792923778837
18118,2825.23584,1,37048845.0304,0.0532700450030623,0.0682515378265385
18119,2825.24832,2,37048857.7792,0.0201603955298733,0.0308852377528648
18120,2825.260832,1,37048870.2208,0.0532771460779876,0.0681334824559068
18121,2825.273312,2,37048883.1232,0.0201324350473553,0.0309717821035159
18122,2825.285824,1,37048895.1808,0.0532975616683976,0.0681942854099539
18123,2825.298336,2,37048907.648,0.0201444181112916,0.0309824337159037
18124,2825.310816,1,37048920.128,0.053278477529536,0.0681840776147489
18125,2825.323328,2,37048932.6336,0.020148412465937,0.0310055122094107
18126,2825.33584,1,37048945.216,0.0532487417782867,0.0681578924009622
18127,2825.34832,2,37048957.696,0.0202425017086962,0.0310241525310894
18128,2825.360832,1,37048970.1888,0.0532562866703947,0.0681516789604026
18129,2825.373344,2,37048982.5024,0.0202469398805244,0.0310130571015187
18130,2825.385824,1,37048994.9824,0.0532727079061593,0.0682395547626022
18131,2825.398336,2,37049007.488,0.0202788947176879,0.0311111406989233
18132,2825.410848,1,37049020.1472,0.0532518484985665,0.0682328975048598
18133,2825.423328,2,37049032.6144,0.0202043334309731,0.0311568538687544
18134,2825.43584,1,37049045.248,0.0532545114016634,0.0683212171242422
18135,2825.44832,2,37049057.728,0.0203046361142918,0.0311750503732503
18136,2825.460832,1,37049070.208,0.053268269734331,0.0682404423969678
18137,2825.473344,2,37049082.7008,0.0203361471342724,0.031167949298325
18138,2825.485824,1,37049095.232,0.0532025847912728,0.0682027179364276
18139,2825.498336,2,37049107.7504,0.0204102646038044,0.0311714998357876
18140,2825.510848,1,37049120.1152,0.0531906017273365,0.0682346727735911
18141,2825.523328,2,37049132.736,0.0203791974010066,0.0310956070975244
18142,2825.53584,1,37049145.216,0.0532585057563089,0.0682542007296355
18143,2825.54832,2,37049157.7216,0.0203419167576492,0.0310729724212003
18144,2825.560832,1,37049170.2656,0.0531808377493143,0.0682333413220426
18145,2825.573344,2,37049182.784,0.0202873272441616,0.0310241525310894
18146,2825.585824,1,37049195.1232,0.0531422256544084,0.0682266840643002
18147,2825.598336,2,37049207.5008,0.0202340691822225,0.0310578826369842
18148,2825.610848,1,37049220.2368,0.0532398654346302,0.0681898472381257
18149,2825.623328,2,37049232.512,0.0201785920343692,0.0309899786080118
18150,2825.63584,1,37049245.2736,0.0531746243087547,0.0682453243859789
18151,2825.64832,2,37049257.5104,0.0201856931092944,0.0309775517268927
18152,2825.660832,1,37049270.1056,0.053258061939126,0.0681809708944692
18153,2825.673312,2,37049282.5472,0.0201213396177846,0.0309371643632555
18154,2825.685824,1,37049295.1168,0.0531701861369265,0.0681876281522115
18155,2825.698336,2,37049307.7248,0.0200840589744273,0.0308426313033135
18156,2825.710848,1,37049320.2688,0.053168854685378,0.0681973921302337
18157,2825.723328,2,37049332.6976,0.0200765140823192,0.0308404122173994
18158,2825.73584,1,37049345.2672,0.053207022963101,0.0682257964299346
18159,2825.74832,2,37049357.7216,0.0200880533290727,0.0308550581844327
18160,2825.760832,1,37049370.2528,0.0532487417782867,0.0682439929344304
18161,2825.773312,2,37049382.7712,0.0201674966047986,0.0308612716249922
18162,2825.785824,1,37049395.4048,0.0532163431239404,0.0682253526127518
18163,2825.798336,2,37049407.7184,0.020199451441962,0.0308297606050116
18164,2825.810816,1,37049420.16,0.0533037751089571,0.0681627743899733
18165,2825.823328,2,37049432.5504,0.0202229737526518,0.0308634907109064
18166,2825.83584,1,37049445.0816,0.0532496294126523,0.06814812842294
18167,2825.84832,2,37049457.5488,0.0202043334309731,0.0308053506599561
18168,2825.860832,1,37049470.3744,0.0532465226923726,0.0682635208904748
18169,2825.873312,2,37049482.88,0.0201470810143886,0.0308071259286875
18170,2825.885824,1,37049495.2704,0.0532194498442202,0.0682684028794859
18171,2825.898336,2,37049507.8016,0.0202189793980064,0.0308248786160005
18172,2825.910816,1,37049520.2432,0.0532669382827825,0.0682599703530122
18173,2825.923328,2,37049532.7104,0.0202469398805244,0.0309921976939259
18174,2825.93584,1,37049545.1776,0.0532247756504141,0.0682519816437213
18175,2825.94832,2,37049557.6576,0.0204084893350731,0.0310694218837376
18176,2825.960832,1,37049570.2528,0.0532309890909736,0.0682262402471174
18177,2825.973344,2,37049582.7584,0.020396062453954,0.0310015178547653
18178,2825.985824,1,37049595.2,0.0532141240380263,0.0681898472381257
18179,2825.998336,2,37049607.7056,0.0204027197116964,0.0309424901694494
18180,2826.010848,1,37049620.3264,0.0532309890909736,0.0682266840643002
18181,2826.023328,2,37049632.7424,0.0203414729404664,0.0309100915151031
18182,2826.03584,1,37049645.2608,0.0532549552188463,0.0681281566497129
18183,2826.04832,2,37049657.6256,0.0203911804649429,0.0310782982273942
18184,2826.060832,1,37049670.3104,0.0532114611349293,0.0682240211612033
18185,2826.073344,2,37049682.8032,0.020566932069342,0.0313028697219042
18186,2826.085824,1,37049695.0912,0.0532438597892756,0.0681308195528098
18187,2826.098336,2,37049707.904,0.0206303979264861,0.0315598398707604
18188,2826.110848,1,37049720.32,0.0532243318332313,0.0681920663240398
18189,2826.123328,2,37049732.7488,0.0206840998056081,0.0318154785680682
18190,2826.13584,1,37049745.3568,0.053186607372691,0.0681929539584055
18191,2826.14832,2,37049757.8368,0.0206610213121011,0.0318935903922456
18192,2826.160832,1,37049770.3552,0.053128023504558,0.0682186953550094
18193,2826.173344,2,37049782.7328,0.0205895667456661,0.0319619382384008
18194,2826.185824,1,37049795.1744,0.0532101296833808,0.0681760889054581
18195,2826.198336,2,37049807.744,0.0205522861023087,0.0320950833932487
18196,2826.210848,1,37049820.3136,0.0531133775375247,0.0681467969713915
18197,2826.223328,2,37049832.8576,0.0204652979344748,0.0319299834012374
18198,2826.23584,1,37049845.3632,0.053250517047018,0.0681068534249372
18199,2826.24832,2,37049857.856,0.0203738715948127,0.0318523153942428
18200,2826.260832,1,37049870.4,0.0531750681259376,0.0681281566497129
18201,2826.273344,2,37049882.9056,0.0202864396097959,0.0316446089526802
18202,2826.285824,1,37049895.296,0.0531351245794832,0.0680939827266352
18203,2826.298336,2,37049907.584,0.0202340691822225,0.0316508223932398
18204,2826.310848,1,37049920.0896,0.0531950398991647,0.0680744547705909
18205,2826.323328,2,37049932.6592,0.0202132097746296,0.0317125129816526
18206,2826.33584,1,37049945.152,0.0531959275335304,0.0681694316477157
18207,2826.34832,2,37049957.8368,0.0201728224109925,0.031818585288348
18208,2826.360832,1,37049970.3808,0.0531750681259376,0.0682044932051589
18209,2826.373312,2,37049982.8736,0.0201679404219814,0.0318163662024339
18210,2826.385824,1,37049995.3664,0.0532460788751897,0.0681729821851783
18211,2826.398336,2,37050007.808,0.0201856931092944,0.0316894344881456
18212,2826.410848,1,37050020.352,0.0532687135515139,0.0681450217026602
18213,2826.423328,2,37050032.6144,0.0201319912301725,0.031617092287345
18214,2826.43584,1,37050045.2096,0.0531897140929708,0.0681951730443196
18215,2826.44832,2,37050057.6896,0.0200831713400616,0.0315620589566746
18216,2826.460832,1,37050070.2336,0.0532553990360291,0.0681920663240398
18217,2826.473312,2,37050082.9184,0.0200716320933081,0.0314653068108185
18218,2826.485824,1,37050095.1552,0.0532731517233421,0.0681800832601035
18219,2826.498336,2,37050107.9296,0.020100036393009,0.0313272796669596
18220,2826.510816,1,37050120.1536,0.0532185622098545,0.0681445778854774
18221,2826.523328,2,37050132.8512,0.0202176479464579,0.0312655890785468
18222,2826.53584,1,37050145.3056,0.053209685866198,0.06825020637499
18223,2826.54832,2,37050157.824,0.0201572888095936,0.0311777132763472
18224,2826.560832,1,37050170.4064,0.0532389778002645,0.0681800832601035
18225,2826.573344,2,37050182.8992,0.0201896874639399,0.0313938522443835
18226,2826.585824,1,37050195.2,0.0532269947363282,0.0681587800353279
18227,2826.598336,2,37050207.6672,0.0201670527876157,0.0315971205141178
18228,2826.610816,1,37050220.224,0.0532465226923726,0.0681578924009622
18229,2826.623328,2,37050232.64,0.0200978173070949,0.0320134210316087
18230,2826.63584,1,37050245.2992,0.0532669382827825,0.0681414711651976
18231,2826.64832,2,37050257.9456,0.0201430866597431,0.0324035363353128
18232,2826.660832,1,37050270.3744,0.0531950398991647,0.06822979078458
18233,2826.673344,2,37050282.6368,0.0200889409634383,0.0325957091754764
18234,2826.685824,1,37050295.3472,0.0532460788751897,0.0680984208984635
18235,2826.698336,2,37050307.8912,0.0202007828935105,0.0327483822863686
18236,2826.710848,1,37050320.3328,0.0532323205425221,0.068099752350012
18237,2826.723328,2,37050332.928,0.0202460522461588,0.032775455134521
18238,2826.73584,1,37050345.1904,0.0532345396284363,0.0680527077286324
18239,2826.74832,2,37050357.9136,0.0201981199904136,0.0330901215171447
18240,2826.760832,1,37050370.3808,0.0532114611349293,0.0681112915967654
18241,2826.773344,2,37050382.6688,0.0201603955298733,0.0335840900416301
18242,2826.785824,1,37050395.6864,0.0531941522647991,0.0681081848764857
18243,2826.798336,2,37050407.872,0.0202691307396657,0.0338872171775002
18244,2826.810848,1,37050420.3776,0.0532411968861786,0.0679923485917681
18245,2826.823328,2,37050432.6528,0.0203072990173888,0.0341730354432402
18246,2826.83584,1,37050445.3376,0.0532327643597049,0.0680686851472142
18247,2826.84832,2,37050457.9328,0.0203033046627433,0.0343949440346532
18248,2826.860832,1,37050470.4384,0.0532154554895747,0.0680172023540063
18249,2826.873344,2,37050482.9184,0.0203343718655411,0.0345609316610302
18250,2826.885824,1,37050495.3216,0.0531870511898739,0.068015427085275
18251,2826.898336,2,37050507.7376,0.0203583379934138,0.0344730558588306
18252,2826.910848,1,37050520.1792,0.0532110173177465,0.0679821407965631
18253,2826.923328,2,37050532.8256,0.0203885175618459,0.0344854827399498
18254,2826.93584,1,37050545.1904,0.0532043600600041,0.0679861351512085
18255,2826.94832,2,37050557.888,0.0203703210573501,0.034408258550138
18256,2826.960832,1,37050570.4576,0.0532372025315332,0.0679741520872722
18257,2826.973344,2,37050582.8096,0.0204435508925164,0.0345107803193708
18258,2826.985824,1,37050595.1744,0.0532602810250402,0.0679519612281309
18259,2826.998336,2,37050607.68,0.0203534560044027,0.0346767679457478
18260,2827.010848,1,37050620.3904,0.0532190060270373,0.0679395343470118
18261,2827.02336,2,37050632.9856,0.0203876299274803,0.0348755980436539
18262,2827.035872,1,37050645.4144,0.0532030286084556,0.06798480369966
18263,2827.048352,2,37050657.9328,0.0202895463300757,0.0350655517979034
18264,2827.060864,1,37050670.4256,0.0531848321039597,0.0679435287016572
18265,2827.073344,2,37050683.0208,0.0202535971382668,0.0349967601345654
18266,2827.085856,1,37050695.5776,0.0532642753796856,0.0679927924089509
18267,2827.098368,2,37050707.8784,0.0202509342351699,0.034959479491208
18268,2827.110848,1,37050720.5376,0.0532824718841815,0.0679217816596987
18269,2827.12336,2,37050732.7232,0.0201825863890146,0.0347894975101856
18270,2827.135872,1,37050745.472,0.0532110173177465,0.0679768149903692
18271,2827.148352,2,37050758.4256,0.0201240025208816,0.0345276453723182
18272,2827.160864,1,37050770.176,0.0532460788751897,0.0679319894549037
18273,2827.173376,2,37050782.848,0.0201213396177846,0.0343066244152709
18274,2827.185856,1,37050795.2512,0.0532598372078573,0.0679430848844744
18275,2827.198368,2,37050807.9232,0.0201959009044994,0.0340709574911902
